customer_id,plan_type,device_brand,avg_data_usage_gb,pct_video_usage,avg_call_duration,sms_freq,monthly_spend,topup_freq,travel_score,complaint_count,target_offer
C02885,Prepaid,Apple,6.07,0.3479014827320296,14.31,15,118000.0,3,0.2217170952819007,2,Retention Offer
C02886,Postpaid,Realme,5.96,0.4482036291721033,10.12,18,106000.0,3,0.1899723834616492,0,General Offer
C02887,Prepaid,Xiaomi,2.6,0.2020769832736775,16.85,19,91000.0,6,0.14868854954051358,0,General Offer
C02888,Prepaid,Apple,2.29,0.6694431866986842,1.59,12,73000.0,5,0.14780339689094066,0,General Offer
C02889,Postpaid,Vivo,1.16,0.28555504506349544,11.56,17,102000.0,4,0.12669038552694184,0,General Offer
C02890,Postpaid,Apple,0.57,0.18441763911731074,15.53,9,99000.0,0,0.2166816596050812,1,General Offer
C02891,Prepaid,Xiaomi,3.22,0.5633862432042456,12.58,22,70000.0,3,0.24282468527149606,2,Retention Offer
C02892,Postpaid,Apple,4.24,0.4129014002614883,1.06,17,95000.0,4,0.13250841575244532,0,General Offer
C02893,Postpaid,Realme,2.8,0.668374424514383,11.45,16,77000.0,3,0.024769588683891463,0,General Offer
C02894,Postpaid,Samsung,5.9,0.7214760459849252,9.8,15,72000.0,3,0.2354032536388295,1,Streaming Partner Pack
C02895,Prepaid,Xiaomi,8.27,0.12370975341208157,10.34,15,146000.0,3,0.13505629053047472,0,Device Upgrade Offer
C02896,Postpaid,Oppo,7.29,0.8452645298520802,8.43,12,123000.0,1,0.17052658265075643,0,Device Upgrade Offer
C02897,Prepaid,Apple,8.97,0.0,14.22,16,154000.0,7,0.0851581595242814,1,General Offer
C02898,Prepaid,Samsung,4.43,0.14634438414848716,9.29,11,68000.0,6,0.43003998558632806,0,General Offer
C02899,Prepaid,Realme,1.7,0.13265056503347095,16.41,11,93000.0,3,0.24828481899874313,0,General Offer
C02900,Prepaid,Vivo,0.54,0.6697213010982539,10.77,14,56000.0,1,0.3305916350956425,0,General Offer
C02901,Prepaid,Vivo,14.1,0.5038142996974994,7.03,13,159000.0,3,0.09494256572767719,0,Data Booster
C02902,Postpaid,Realme,1.63,0.45527135314672557,19.66,8,38000.0,4,0.23261592835364278,1,Retention Offer
C02903,Prepaid,Apple,11.71,0.0,6.05,19,166000.0,5,0.33058359871962456,0,General Offer
C02904,Prepaid,Vivo,2.75,0.3954608438783406,8.33,16,67000.0,3,0.48780038253246294,0,General Offer
C02905,Prepaid,Oppo,3.81,0.8876396224181744,11.65,15,70000.0,2,0.204805031778095,0,General Offer
C02906,Prepaid,Xiaomi,3.85,0.5031143473763203,2.58,23,95000.0,2,0.4131936861142262,2,Retention Offer
C02907,Postpaid,Samsung,8.55,0.33437099246191326,11.0,21,144000.0,5,0.5192337234779683,2,Device Upgrade Offer
C02908,Prepaid,Huawei,1.22,0.6162552903559531,7.03,16,67000.0,3,0.3021995553571242,0,General Offer
C02909,Prepaid,Apple,19.26,0.42913928070040397,21.32,13,216000.0,7,0.07882965656967877,0,General Offer
C02910,Prepaid,Vivo,1.87,0.3000184960462524,8.79,14,67000.0,4,0.09818533441898998,1,General Offer
C02911,Prepaid,Xiaomi,7.15,0.2641399848451401,4.97,15,125000.0,1,0.03633992384300419,0,Device Upgrade Offer
C02912,Prepaid,Huawei,2.53,0.5084602068100708,11.74,16,50000.0,2,0.349658612549795,2,Retention Offer
C02913,Postpaid,Oppo,4.39,0.34374702381289685,10.53,12,103000.0,2,0.18307457052019419,3,Retention Offer
C02914,Postpaid,Vivo,2.1,0.43341646120361416,14.06,12,76000.0,3,0.0195423258422067,1,General Offer
C02915,Prepaid,Vivo,2.56,0.0,5.68,8,42000.0,4,0.2493618055625279,1,Top-up Promo
C02916,Postpaid,Samsung,10.82,0.37810552897785993,17.67,13,140000.0,3,0.5864281983469172,0,Device Upgrade Offer
C02917,Postpaid,Oppo,9.06,0.18797116493355392,11.84,12,139000.0,4,0.1339969789412068,2,Device Upgrade Offer
C02918,Postpaid,Oppo,1.57,0.6074360138919473,6.36,21,80000.0,6,0.3200176985170311,0,General Offer
C02919,Prepaid,Apple,3.42,0.18818058445246014,10.59,17,29000.0,1,0.4287978350037658,0,Retention Offer
C02920,Prepaid,Huawei,6.21,0.2469536976752701,13.2,15,134000.0,1,0.3345556641844164,0,General Offer
C02921,Prepaid,Samsung,3.74,0.12953452434062068,12.48,9,80000.0,1,0.3002138855974383,2,Retention Offer
C02922,Postpaid,Apple,3.85,0.5657864581913465,3.94,15,111000.0,3,0.04005236923413272,1,General Offer
C02923,Postpaid,Samsung,6.6,0.503400842248473,0.33,11,66000.0,3,0.36901587016454396,0,General Offer
C02924,Prepaid,Oppo,4.9,0.18069577518352375,3.19,19,80000.0,1,0.12703509749508451,1,General Offer
C02925,Prepaid,Samsung,4.9,0.21481325208491925,11.09,26,111000.0,2,0.54111137523506,2,Retention Offer
C02926,Postpaid,Samsung,2.04,0.55854761971738,11.9,13,91000.0,2,0.396190400463316,1,General Offer
C02927,Postpaid,Samsung,4.09,0.8085848759339428,-3.33,22,118000.0,1,0.3857036629845932,0,Family Plan Offer
C02928,Postpaid,Xiaomi,5.16,0.48957396315569945,11.42,15,120000.0,5,0.4390326309119274,1,General Offer
C02929,Postpaid,Xiaomi,5.06,0.6296444229523844,6.29,15,100000.0,1,0.28086039868179064,0,Streaming Partner Pack
C02930,Prepaid,Huawei,9.54,0.3472008122108594,3.92,17,157000.0,7,0.36648555183183773,1,General Offer
C02931,Prepaid,Huawei,5.05,0.18752399344882012,6.89,12,127000.0,2,0.3481853466371344,1,General Offer
C02932,Postpaid,Realme,9.79,0.3665057543284445,10.28,15,170000.0,1,0.2131558324069329,1,General Offer
C02933,Prepaid,Oppo,7.11,0.6171760908854833,9.54,15,112000.0,2,0.11584444051821785,1,Streaming Partner Pack
C02934,Prepaid,Samsung,1.27,0.28675266225204454,-1.19,9,78000.0,4,0.37974116367065824,2,Retention Offer
C02935,Postpaid,Oppo,3.82,0.3307156310737631,17.25,13,88000.0,3,0.41351261457970606,0,General Offer
C02936,Prepaid,Xiaomi,15.32,0.8449667464492262,13.23,17,231000.0,6,0.6912208220843699,0,Data Booster
C02937,Postpaid,Samsung,8.07,0.7527745032604722,10.76,14,121000.0,6,0.23300467090073507,0,Data Booster
C02938,Prepaid,Apple,5.66,0.428655424663036,1.47,20,121000.0,1,0.18099852951017475,0,General Offer
C02939,Postpaid,Xiaomi,6.98,0.6358788366173664,5.88,16,141000.0,2,0.250066360126841,0,Device Upgrade Offer
C02940,Prepaid,Xiaomi,1.31,0.16222900742039587,9.67,21,45000.0,1,0.30456906918617976,1,General Offer
C02941,Prepaid,Xiaomi,1.68,0.5329888814467323,13.87,19,57000.0,2,0.31456718975763054,0,General Offer
C02942,Postpaid,Realme,1.43,0.42136589928600543,15.4,19,102000.0,4,0.08065752340287895,0,General Offer
C02943,Prepaid,Samsung,6.67,0.48430285699763354,22.51,17,131000.0,5,0.5738949576256526,0,Device Upgrade Offer
C02944,Postpaid,Huawei,15.35,0.13110484560302765,10.75,11,233000.0,1,0.2495329286644965,0,General Offer
C02945,Postpaid,Vivo,7.56,0.09000252055836683,6.73,11,114000.0,3,0.1518348172722699,0,General Offer
C02946,Prepaid,Apple,4.2,0.2879194577506687,13.75,15,76000.0,5,0.1586066978555711,1,General Offer
C02947,Prepaid,Apple,5.68,0.1266089964332206,5.05,14,111000.0,1,0.11426315814320019,2,Retention Offer
C02948,Prepaid,Oppo,1.46,0.21011367290790176,11.79,17,54000.0,4,0.4199917113083899,0,Top-up Promo
C02949,Prepaid,Samsung,7.37,0.9171953078999993,20.74,17,74000.0,2,0.22265874984581224,1,Streaming Partner Pack
C02950,Postpaid,Huawei,1.47,0.646316424442882,8.47,11,91000.0,1,0.16272198868899324,2,Retention Offer
C02951,Postpaid,Xiaomi,1.06,0.4692860507261642,6.84,8,94000.0,3,0.33822318681095975,1,General Offer
C02952,Postpaid,Vivo,1.75,0.4900330762483262,3.05,15,95000.0,5,0.17136984049553572,1,General Offer
C02953,Postpaid,Samsung,5.83,0.48340166237642085,10.73,16,141000.0,6,0.12143671857267255,1,Device Upgrade Offer
C02954,Prepaid,Samsung,5.84,0.3618140674153198,2.51,19,121000.0,5,0.29374950012794,2,Device Upgrade Offer
C02955,Postpaid,Realme,7.4,0.4647132153653606,4.49,17,118000.0,1,0.4258505846555502,0,General Offer
C02956,Postpaid,Huawei,1.29,0.5893908404366447,3.26,10,108000.0,3,0.45873882185583975,1,General Offer
C02957,Postpaid,Vivo,6.89,0.35384950886054994,15.25,17,149000.0,4,0.5501264477813672,0,Device Upgrade Offer
C02958,Postpaid,Xiaomi,18.02,0.6887641866282701,9.19,13,246000.0,1,0.2934941991113032,1,Data Booster
C02959,Prepaid,Samsung,4.24,0.35132141836519315,16.82,15,42000.0,6,0.2428383016710533,0,Top-up Promo
C02960,Postpaid,Apple,4.82,0.20152460275374667,11.08,17,103000.0,2,0.45405750020608887,0,General Offer
C02961,Prepaid,Apple,2.71,0.4524664477607616,7.74,14,71000.0,5,0.35293556567016343,0,General Offer
C02962,Prepaid,Vivo,11.23,0.3614959881464729,13.1,8,170000.0,4,0.08331409584533386,1,Device Upgrade Offer
C02963,Prepaid,Xiaomi,7.27,0.3489292478102258,13.21,16,107000.0,1,0.333124596827166,0,General Offer
C02964,Postpaid,Vivo,5.63,0.5760235842653174,15.99,17,115000.0,3,0.4177970394545644,1,General Offer
C02965,Postpaid,Samsung,6.06,0.3273359471485193,5.58,8,96000.0,3,0.18225407851452285,1,General Offer
C02966,Postpaid,Realme,8.04,0.21335490484032327,10.08,12,146000.0,1,0.23191696015111843,0,General Offer
C02967,Postpaid,Realme,6.44,0.3219308313312439,4.21,16,94000.0,4,0.5596781086164885,1,General Offer
C02968,Prepaid,Apple,2.19,0.25208793119516815,11.22,17,78000.0,0,0.19355415590563946,0,General Offer
C02969,Postpaid,Realme,4.06,0.24983115648642873,-3.49,13,96000.0,1,0.37105516078709483,0,General Offer
C02970,Prepaid,Oppo,8.81,0.5957333360640961,5.04,20,144000.0,4,0.09329327303881671,0,Data Booster
C02971,Prepaid,Vivo,2.74,0.19553719190902,6.21,10,70000.0,3,0.279696461201879,1,General Offer
C02972,Prepaid,Realme,2.08,0.42371299294258985,9.9,16,61000.0,6,0.5166524715050875,1,General Offer
C02973,Postpaid,Oppo,3.97,0.33355587353836563,15.14,10,115000.0,2,0.2805273075091748,0,General Offer
C02974,Postpaid,Oppo,1.14,0.37800776981543077,1.29,19,64000.0,3,0.2950705388856855,0,General Offer
C02975,Prepaid,Huawei,11.79,0.0,14.25,16,160000.0,2,0.25174116574640454,0,General Offer
C02976,Prepaid,Apple,7.02,0.5287633875909561,11.68,13,114000.0,4,0.11430198684710804,0,General Offer
C02977,Postpaid,Vivo,1.25,0.3438792638667134,12.07,20,74000.0,1,0.1642387854394171,0,General Offer
C02978,Prepaid,Oppo,11.35,0.5943009651416891,8.61,22,149000.0,0,0.026357311773091713,1,Data Booster
C02979,Postpaid,Samsung,7.25,0.47995809349365737,13.6,16,116000.0,6,0.2906395773107062,0,General Offer
C02980,Postpaid,Realme,3.71,0.40969190248399967,9.08,11,76000.0,1,0.20720477045139712,1,General Offer
C02981,Prepaid,Huawei,3.58,0.4014813912110846,5.54,12,118000.0,4,0.17172761039038822,0,General Offer
C02982,Prepaid,Xiaomi,10.74,0.8478933489857798,9.0,15,151000.0,2,0.12974127866012602,2,Data Booster
C02983,Postpaid,Realme,6.28,0.23938271878851597,10.56,16,91000.0,5,0.21376117765831,0,General Offer
C02984,Postpaid,Realme,5.06,0.4584179954037773,4.81,22,76000.0,4,0.31153661568701296,0,General Offer
C02985,Prepaid,Realme,6.02,0.4477688489223547,-2.15,22,101000.0,6,0.22334737110284522,0,General Offer
C02986,Postpaid,Huawei,4.99,0.07729319723096206,13.32,9,93000.0,1,0.6466237626121184,0,General Offer
C02987,Prepaid,Xiaomi,5.09,0.3882251034617453,6.22,14,103000.0,4,0.18548925779560005,0,General Offer
C02988,Prepaid,Apple,6.0,0.08849579686232217,-2.74,15,96000.0,2,0.2600907455604622,0,General Offer
C02989,Postpaid,Vivo,5.49,0.38641741466571955,10.59,10,105000.0,2,0.29153375120045477,0,General Offer
C02990,Postpaid,Vivo,1.49,0.075472231349416,9.19,13,97000.0,5,0.32922311940465027,1,General Offer
C02991,Prepaid,Xiaomi,9.4,0.47626250658242647,3.21,18,141000.0,2,0.07619586123784718,0,Device Upgrade Offer
C02992,Postpaid,Realme,11.9,0.14802272298090108,6.73,13,193000.0,3,0.18790464867218898,0,General Offer
C02993,Prepaid,Samsung,5.29,0.39762371980143857,14.84,13,106000.0,1,0.1823456258750106,0,General Offer
C02994,Prepaid,Xiaomi,10.44,0.07510476915555941,2.14,21,141000.0,3,0.5228925863336383,0,Device Upgrade Offer
C02995,Prepaid,Xiaomi,8.01,0.4951172072523168,7.26,18,117000.0,1,0.10949592767647959,0,General Offer
C02996,Postpaid,Vivo,4.79,0.38428764042720714,12.17,18,105000.0,3,0.3254636235153115,2,Retention Offer
C02997,Prepaid,Oppo,4.82,0.36320514033930024,2.34,15,61000.0,0,0.07459935336515447,0,General Offer
C02998,Prepaid,Samsung,11.23,0.42800785596607155,19.13,29,167000.0,0,0.07575916975802456,0,Device Upgrade Offer
C02999,Prepaid,Vivo,7.0,0.5047525816370471,14.3,16,97000.0,1,0.3745146737766177,0,General Offer
C03000,Postpaid,Huawei,11.93,0.22814301020730754,18.55,12,191000.0,1,0.2429285340074955,0,General Offer
C03001,Postpaid,Xiaomi,1.32,0.3965959366097637,9.89,9,87000.0,0,0.24048543673828737,1,General Offer
C03002,Postpaid,Oppo,3.83,0.3067457176779414,17.6,18,82000.0,0,0.4241961992156294,0,General Offer
C03003,Prepaid,Samsung,1.71,0.6604051236114967,10.64,14,111000.0,7,0.18539428415173775,0,General Offer
C03004,Postpaid,Apple,8.36,0.31834902566066575,8.58,17,119000.0,3,0.25900229838472916,0,General Offer
C03005,Prepaid,Samsung,0.9,0.23912477985391614,4.36,7,39000.0,5,0.12824596440084116,0,Top-up Promo
C03006,Postpaid,Samsung,3.47,0.0990964124490954,11.3,21,79000.0,2,0.2085048127333834,0,General Offer
C03007,Postpaid,Realme,10.33,0.3465102753365138,6.65,11,101000.0,2,0.20943734158321745,0,General Offer
C03008,Prepaid,Xiaomi,8.21,0.26182663723087285,6.43,23,131000.0,3,0.5000242122171127,0,Device Upgrade Offer
C03009,Postpaid,Xiaomi,13.56,0.4722759131669732,10.69,19,175000.0,6,0.2693449428161283,2,Device Upgrade Offer
C03010,Prepaid,Apple,3.57,0.44441278372492576,18.71,12,133000.0,4,0.015417777440025494,1,General Offer
C03011,Prepaid,Apple,4.21,0.5062256946799022,16.58,11,69000.0,1,0.25170038631436137,0,General Offer
C03012,Prepaid,Apple,4.19,0.14816840681405669,14.09,20,140000.0,3,0.5880111838307746,0,General Offer
C03013,Prepaid,Vivo,3.35,0.0,9.77,18,107000.0,5,0.3928642640305206,0,General Offer
C03014,Prepaid,Vivo,6.55,0.3998037458144807,10.42,17,83000.0,4,0.04788844288978672,0,General Offer
C03015,Postpaid,Xiaomi,0.97,0.5646368308914618,17.31,15,64000.0,6,0.37035225547426553,1,General Offer
C03016,Prepaid,Xiaomi,11.88,0.321274786924301,12.52,17,181000.0,2,0.2611830032400314,0,Device Upgrade Offer
C03017,Postpaid,Apple,9.54,0.7570133618929171,-3.33,8,143000.0,2,0.29119373789437175,1,Data Booster
C03018,Prepaid,Vivo,1.23,0.37530791230064836,22.24,13,36000.0,3,0.17071338025179744,0,Top-up Promo
C03019,Prepaid,Oppo,1.57,0.2528228023252333,9.84,10,45000.0,1,0.2701805084140912,0,General Offer
C03020,Postpaid,Vivo,6.53,0.4832887444874431,10.26,13,103000.0,5,0.3947727528793472,3,Retention Offer
C03021,Prepaid,Xiaomi,4.93,0.6762052172019287,11.0,24,91000.0,5,0.38311843189168915,0,General Offer
C03022,Prepaid,Vivo,19.19,0.3913776820316715,10.32,21,237000.0,1,0.25777787789857304,0,Device Upgrade Offer
C03023,Postpaid,Xiaomi,8.6,0.550736131124778,8.99,13,105000.0,2,0.4669558529563515,0,Data Booster
C03024,Prepaid,Apple,1.93,0.31545910293735696,2.51,19,77000.0,5,0.43259458218705577,1,General Offer
C03025,Prepaid,Realme,0.36,0.3199793394306478,3.7,11,63000.0,1,0.09942398103772176,0,General Offer
C03026,Prepaid,Apple,5.68,0.6237200466998696,18.57,15,76000.0,4,0.31008694291375294,1,Streaming Partner Pack
C03027,Postpaid,Apple,6.59,0.04571207070445282,6.4,15,126000.0,2,0.20542620011957868,0,General Offer
C03028,Postpaid,Oppo,5.02,0.19018969693583251,15.52,18,38000.0,4,0.17315279674897277,0,Retention Offer
C03029,Postpaid,Realme,3.8,0.5161163062244117,11.42,15,65000.0,5,0.21345356629229564,0,General Offer
C03030,Postpaid,Oppo,7.34,0.33127991528830136,-1.58,16,100000.0,1,0.22882661767837342,0,General Offer
C03031,Prepaid,Xiaomi,1.68,0.45970267148477756,3.7,20,81000.0,1,0.22088166767682632,0,General Offer
C03032,Prepaid,Samsung,3.23,0.5065889204718527,5.96,18,63000.0,6,0.3427709689714381,1,General Offer
C03033,Postpaid,Huawei,2.91,0.1363712814141113,13.58,18,65000.0,3,0.3253327534646287,0,General Offer
C03034,Prepaid,Oppo,5.86,0.13472757564656457,8.73,17,123000.0,3,0.37604635935170816,0,Device Upgrade Offer
C03035,Prepaid,Xiaomi,3.09,0.6305881128900241,13.63,12,74000.0,2,0.33448021757564067,0,General Offer
C03036,Prepaid,Realme,6.9,0.32277366059663193,8.57,10,107000.0,4,0.2597139830977105,0,General Offer
C03037,Prepaid,Vivo,4.91,0.26483494081337317,13.11,12,53000.0,2,0.2489332368171694,0,General Offer
C03038,Postpaid,Realme,15.1,0.4740400559976249,4.67,14,211000.0,0,0.24370334989185968,0,General Offer
C03039,Prepaid,Apple,2.55,0.5958737108520711,7.54,8,97000.0,1,0.08335938947567982,1,General Offer
C03040,Prepaid,Apple,9.37,0.5557222001443172,11.55,11,144000.0,2,0.3990093727176634,0,Data Booster
C03041,Prepaid,Apple,0.64,0.4923643542025682,8.51,17,77000.0,3,0.20306538940945895,0,General Offer
C03042,Postpaid,Xiaomi,11.41,0.6315297705090342,10.13,23,169000.0,4,0.17269226866521115,1,Data Booster
C03043,Prepaid,Apple,2.62,0.5019186131036983,10.22,13,62000.0,5,0.1294059064950682,3,Retention Offer
C03044,Prepaid,Oppo,11.45,0.28917659851462385,13.91,8,188000.0,6,0.09658989301069612,0,Device Upgrade Offer
C03045,Postpaid,Vivo,7.6,0.4524313520725419,10.22,15,147000.0,3,0.20630384053118217,0,Device Upgrade Offer
C03046,Postpaid,Apple,9.83,0.5566678910773621,9.43,11,143000.0,1,0.13249442382882323,0,Data Booster
C03047,Prepaid,Xiaomi,3.64,0.2381465573882586,11.65,21,97000.0,0,0.13519003658201223,0,General Offer
C03048,Prepaid,Vivo,6.16,0.2864831954719692,12.68,17,147000.0,7,0.4826949830894098,1,Device Upgrade Offer
C03049,Prepaid,Apple,0.87,0.4394279679238115,10.6,22,50000.0,6,0.22615517590678944,1,Top-up Promo
C03050,Prepaid,Samsung,2.4,0.5374498618426664,4.51,18,91000.0,2,0.48208933241871094,0,General Offer
C03051,Prepaid,Apple,1.78,0.39534871485965356,14.13,15,81000.0,2,0.2550824783690396,0,General Offer
C03052,Prepaid,Huawei,12.69,0.4515842705696149,13.2,17,182000.0,2,0.019272734655326453,0,General Offer
C03053,Prepaid,Realme,8.98,0.0,8.35,21,138000.0,3,0.24922060588471207,0,General Offer
C03054,Prepaid,Oppo,21.91,0.719859179796104,12.62,21,225000.0,2,0.19514948206420626,0,Data Booster
C03055,Postpaid,Vivo,5.04,0.5551221457735155,19.52,20,124000.0,2,0.09316929651441078,0,Device Upgrade Offer
C03056,Postpaid,Oppo,12.83,0.5455544884108311,8.67,19,158000.0,7,0.5274902822944382,1,Data Booster
C03057,Postpaid,Samsung,5.26,0.5284477802144923,9.8,17,110000.0,5,0.13941664366504805,0,General Offer
C03058,Prepaid,Samsung,1.15,0.5461436863863882,11.32,14,51000.0,4,0.4156874972921439,0,Top-up Promo
C03059,Prepaid,Huawei,2.82,0.6782112639238338,24.6,16,110000.0,4,0.2416454321365302,0,General Offer
C03060,Postpaid,Oppo,10.11,0.6237922877027562,10.92,8,135000.0,3,0.4450500351424705,1,Data Booster
C03061,Prepaid,Vivo,6.02,0.48562287038633456,6.8,14,99000.0,2,0.16664792859357974,1,General Offer
C03062,Prepaid,Samsung,15.78,0.561135561428218,3.52,7,251000.0,2,0.23186757994197163,0,Data Booster
C03063,Prepaid,Samsung,5.64,0.45554218241004485,8.28,15,122000.0,3,0.5263416131266929,2,Device Upgrade Offer
C03064,Postpaid,Apple,2.42,0.24782557459249105,9.77,18,61000.0,4,0.02373956364776446,1,General Offer
C03065,Postpaid,Huawei,7.26,0.2983579651955597,13.04,19,117000.0,7,0.4507719527725579,0,General Offer
C03066,Prepaid,Realme,3.15,0.3159343318862872,10.08,14,91000.0,5,0.4449566686627864,1,General Offer
C03067,Prepaid,Xiaomi,3.55,0.36598343368372077,10.3,16,68000.0,1,0.11496317594443398,2,Retention Offer
C03068,Postpaid,Realme,12.75,0.352509793854326,10.96,13,167000.0,4,0.08770712993149764,0,General Offer
C03069,Prepaid,Realme,1.75,0.16902703340430483,10.79,8,64000.0,2,0.2939384705427542,0,General Offer
C03070,Postpaid,Samsung,4.0,0.4421277669985036,16.11,15,96000.0,2,0.1876966573004992,0,General Offer
C03071,Postpaid,Vivo,5.1,0.5475775884736606,5.29,25,114000.0,5,0.3464642654218592,0,Family Plan Offer
C03072,Postpaid,Vivo,1.73,0.30689158525659616,19.4,16,36000.0,7,0.0831245456412602,0,Retention Offer
C03073,Prepaid,Apple,4.5,0.33510326232753657,16.83,12,84000.0,4,0.30350823651371583,1,General Offer
C03074,Prepaid,Vivo,6.54,0.5508741948352748,15.08,14,117000.0,4,0.4385167928786816,0,General Offer
C03075,Prepaid,Apple,4.02,0.4378809287186024,5.78,13,115000.0,2,0.11691770975102594,2,Retention Offer
C03076,Postpaid,Samsung,10.59,0.5762863794915747,9.28,19,158000.0,7,0.07828292724015369,0,Data Booster
C03077,Postpaid,Samsung,5.32,0.5470308366619874,6.34,22,121000.0,5,0.08001871395241408,0,Device Upgrade Offer
C03078,Prepaid,Realme,17.79,0.2417879440810291,5.74,18,217000.0,3,0.42692242420606585,0,General Offer
C03079,Prepaid,Samsung,13.67,0.44527921202527676,8.61,9,211000.0,4,0.27393516153578296,0,Device Upgrade Offer
C03080,Postpaid,Samsung,4.98,0.5200238072328884,9.31,17,96000.0,3,0.3291114728045356,1,General Offer
C03081,Postpaid,Xiaomi,4.73,0.2607141609338596,8.18,19,116000.0,3,0.4131384521738219,0,General Offer
C03082,Postpaid,Huawei,8.5,0.16661878819495002,10.15,14,134000.0,4,0.12341043201932918,0,General Offer
C03083,Prepaid,Realme,0.24,0.39632955092418776,14.14,12,70000.0,5,0.092767344859466,1,General Offer
C03084,Prepaid,Realme,2.65,0.0,13.82,15,71000.0,2,0.3893517118494881,1,General Offer
C03085,Postpaid,Huawei,2.72,0.0,11.91,16,84000.0,6,0.1478785717531798,0,General Offer
C03086,Postpaid,Xiaomi,16.21,0.5201582038792822,9.59,17,211000.0,4,0.13712136567406163,0,Data Booster
C03087,Prepaid,Samsung,3.05,0.24803277804585028,8.03,15,83000.0,5,0.09313727941638739,0,General Offer
C03088,Prepaid,Vivo,3.06,0.3396350679836157,11.47,11,95000.0,1,0.16490700293599364,0,General Offer
C03089,Prepaid,Apple,2.72,0.44823306752601416,14.93,7,92000.0,1,0.4500008688766019,0,General Offer
C03090,Prepaid,Realme,3.03,0.39188949978522564,16.55,12,54000.0,2,0.40690958132797433,0,General Offer
C03091,Prepaid,Huawei,2.27,0.24660200999968437,3.68,22,95000.0,3,0.49548737251736774,1,General Offer
C03092,Postpaid,Oppo,4.56,0.7919471352846015,9.59,15,69000.0,2,0.23765618261582283,1,General Offer
C03093,Prepaid,Apple,10.78,0.3842962055044692,5.56,12,165000.0,5,0.22061057075047108,0,General Offer
C03094,Postpaid,Oppo,4.43,0.9513455613443451,2.69,11,71000.0,1,0.566076175295662,1,General Offer
C03095,Prepaid,Oppo,2.78,0.21204438929147235,15.74,11,100000.0,3,0.19193432595572985,1,General Offer
C03096,Postpaid,Realme,5.26,0.3246493935857104,16.25,12,122000.0,3,0.5729783320215731,0,General Offer
C03097,Postpaid,Samsung,9.19,0.40492024278576894,9.02,13,145000.0,6,0.32911081240120804,0,Device Upgrade Offer
C03098,Prepaid,Oppo,6.01,0.4148986431129402,7.7,11,96000.0,3,0.2617111591760827,2,Retention Offer
C03099,Prepaid,Samsung,4.87,0.5980095519671489,8.12,24,145000.0,4,0.5282319262322647,1,Device Upgrade Offer
C03100,Prepaid,Xiaomi,3.29,0.0,1.19,19,77000.0,4,0.3664731869370465,0,General Offer
C03101,Prepaid,Vivo,2.81,0.7054214642499881,15.46,16,66000.0,3,0.21310497371098525,0,General Offer
C03102,Postpaid,Oppo,9.7,0.025041216962997104,7.59,14,75000.0,6,0.3708380774624824,0,General Offer
C03103,Postpaid,Realme,12.57,0.2445384126536294,8.85,17,146000.0,4,0.30869343650903713,0,General Offer
C03104,Prepaid,Vivo,22.45,0.4103689365503864,11.49,19,300000.0,4,0.12732393113940355,1,Device Upgrade Offer
C03105,Prepaid,Samsung,3.1,0.48204251099922024,-0.23,22,77000.0,4,0.09276962436406647,0,General Offer
C03106,Prepaid,Oppo,3.9,0.3601187468371043,10.09,10,79000.0,1,0.07034437448715611,1,General Offer
C03107,Postpaid,Apple,4.7,0.30428660753661924,10.66,21,110000.0,1,0.09082762571558353,0,Family Plan Offer
C03108,Prepaid,Realme,2.14,0.4014523162923323,7.23,14,58000.0,3,0.3522266178029769,0,Top-up Promo
C03109,Prepaid,Xiaomi,4.86,0.32045366482981424,20.64,13,73000.0,3,0.016986435006754747,1,General Offer
C03110,Postpaid,Huawei,1.22,0.6167182157839548,3.95,19,71000.0,5,0.2674549453405137,0,General Offer
C03111,Postpaid,Xiaomi,5.75,0.5383382202296312,12.38,13,117000.0,2,0.4534101091255925,2,Retention Offer
C03112,Prepaid,Oppo,12.61,0.48934720655856184,4.84,14,188000.0,4,0.1303837921412214,0,Device Upgrade Offer
C03113,Postpaid,Realme,5.53,0.6045610616465844,11.37,16,70000.0,3,0.394479871390309,0,Streaming Partner Pack
C03114,Prepaid,Xiaomi,2.73,0.4696297077755044,4.48,18,93000.0,2,0.22897357495135223,0,General Offer
C03115,Prepaid,Huawei,3.25,0.3522873301949837,14.7,17,94000.0,4,0.10369568976769143,1,General Offer
C03116,Postpaid,Apple,1.91,0.0782642276551006,11.74,14,76000.0,2,0.22632768558980207,1,General Offer
C03117,Postpaid,Vivo,5.16,0.7726744859984034,1.83,14,110000.0,2,0.022535503439490883,0,Streaming Partner Pack
C03118,Prepaid,Apple,2.06,0.6245915670196207,10.7,15,79000.0,9,0.10387775196462404,0,General Offer
C03119,Prepaid,Xiaomi,2.07,0.15813931503343254,7.39,13,54000.0,5,0.4024184630371915,0,Top-up Promo
C03120,Prepaid,Huawei,2.27,0.5464660188533345,9.21,16,50000.0,5,0.12672387875083668,2,Top-up Promo
C03121,Prepaid,Vivo,5.4,0.4921897015725085,1.66,21,119000.0,2,0.25697016971487835,1,General Offer
C03122,Prepaid,Realme,3.9,0.21134425518398747,16.99,20,85000.0,3,0.27388013239651215,2,Retention Offer
C03123,Prepaid,Huawei,12.65,0.6770610236988033,5.19,21,211000.0,3,0.3574086227466987,0,Data Booster
